580,journals/tse/BrilliantKL89,The Consistent Comparison Problem in N-Version Software.,Susan S. Brilliant   John C. Knight   Nancy G. Leveson   ,1989
581,conf/focs/ChazelleF88,A Deterministic View of Random Sampling and its Use in Geometry,Abbas El Gamal   Alon Orlitsky   ,1988
582,journals/jpdc/CullerP90,The Explicit Token Store.,David E. Culler   Gregory M. Papadopoulos   ,1990
583,journals/cacm/GibbsTCNP90,Class Management for Software Communities.,Simon J. Gibbs   Dennis Tsichritzis   Eduardo Casais   Oscar Nierstrasz   Xavier Pintado   ,1990
584,conf/pos/FeketeLMW89,Commutativity-Based Locking for Nested Transactions.,Alan Fekete   Nancy A. Lynch   Michael Merritt   William E. Weihl   ,1989
585,conf/podc/JohnsonZ88,Recovery in Distributed Systems Using Asynchronous Message Logging and Checkpointing.,David B. Johnson   Willy Zwaenepoel   ,1988
586,conf/coling/BarndenGLW02,Reasoning in Metaphor Understanding The ATT-Meta Approach and System.,John A. Barnden   Sheila Glasbey   Mark G. Lee   Alan M. Wallington   ,2002
587,conf/foiks/Hegner02,Uniqueness of Update Strategies for Database Views.,Stephen J. Hegner   ,2002
588,journals/ci/Schabes94,Left to Right Parsing of Lexicalized Tree-Adjoining Grammars.,Yves Schabes   ,1994
589,conf/mfps/BrookesG91,Continuous Functions and Parallel Algorithms on Concrete Data Structures.,Stephen D. Brookes   Shai Geva   ,1991
590,conf/interact/SchmandtHAM90,Observations on using speech input for window navigation.,Chris Schmandt   Debby Hindus   Mark S. Ackerman   Sanjay Manandhar   ,1990
591,conf/visualization/HsiungTCDWO90,Wide-band Relativistic Doppler Effect Visualization.,Ping-Kang Hsiung   Robert H. Thibadeau   Christopher B. Cox   Robert H. P. Dunn   Michael Wu   P. A. Olbrich   ,1990
592,journals/spe/RenesseST89,The Performance of the Amoeba Distributed Operating system.,Robbert van Renesse   Hans van Staveren   Andrew S. Tanenbaum   ,1989
593,journals/tcs/BeigelG92,Counting Classes Thresholds Parity Mods and Fewness.,Richard Beigel   John Gill   ,1992
594,journals/ets/KreijinsKJ02,The sociability of computer-supported collaborative learning environment.,Karel Kreijns   Paul A. Kirschner   Wim M. G. Jochems   ,2002
595,conf/eccv/GrimsonH90,On the Verification of Hypthesized Matches in Model-Based Recognition.,W. Eric L. Grimson   Daniel P. Huttenlocher   ,1990
596,conf/eccv/GrimsonH90,On the Verification of Hypthesized Matches in Model-Based Recognition.,W. Eric L. Grimson   Daniel P. Huttenlocher   ,1990
597,journals/jal/AgarwalKO93,Intersection Queries in Curved Objects.,Pankaj K. Agarwal   Marc J. van Kreveld   Mark H. Overmars   ,1993
598,conf/iccpol/PandianG09,CRF Models for Tamil Part of Speech Tagging and Chunking.,S. Lakshmana Pandian   T. V. Geetha   ,2009
599,journals/dss/Sandholm00,Approaches to winner determination in combinatorial auctions.,Tuomas Sandholm   ,2000
600,conf/aaai/SandholmS00,Improved Algorithms for Optimal Winner Determination in Combinatorial Auctions and Generalizations.,Tuomas Sandholm   Subhash Suri   ,2000
601,conf/stoc/LuekerMR86,Linear Programming with Two Variables per Inequality in Poly-Log Time (Preliminary Version),,1986
602,conf/ecml/Torgo93a,Rule Combination in Inductive Learning.,Lu iacute,
603,conf/icde/BenderCKMNPSW08,Exploiting social relations for query expansion and result ranking.,Matthias Bender   Tom Crecelius   Mouna Kacimi   Sebastian Michel   Thomas Neumann   Josiane Xavier Parreira   Ralf Schenkel   Gerhard Weikum   ,2008
604,journals/ijhsc/BarszczCJT89,Flo52 on Hypercubes Performance and Modelling of a Multigrid Euler Code.,Eric Barszcz   Tony F. Chan   Dennis C. Jespersen   Raymond S. Tuminaro   ,1989
605,conf/sigir/SchenkelCKMNPW08,Efficient top-k querying over social-tagging networks.,Ralf Schenkel   Tom Crecelius   Mouna Kacimi   Sebastian Michel   Thomas Neumann   Josiane Xavier Parreira   Gerhard Weikum   ,2008
606,journals/cacm/TanenbaumRSSM90,Experiences with the Amoeba Distributed Operating System.,Andrew S. Tanenbaum   Robbert van Renesse   Hans van Staveren   Gregory J. Sharp   Sape J. Mullender   ,1990
607,conf/pdos/RenesseTM89,The Evolution of a Distributed Operating System.,Robbert van Renesse   Andrew S. Tanenbaum   Sape J. Mullender   ,1989
608,conf/sdm/RiegelGR08,Massive-Scale Kernel Discriminant Analysis Mining for Quasars.,Ryan Riegel   Alexander G. Gray   Gordon Richards   ,2008
609,journals/tse/BalKT92,Orca A Language For Parallel Programming of Distributed Systems.,Henri E. Bal   M. Frans Kaashoek   Andrew S. Tanenbaum   ,1992
610,journals/csys/PikePDFTT95,Phil Winterbottom Plan 9 from Bell Labs.,Rob Pike   David L. Presotto   Sean Dorward   Bob Flandrena   Ken Thompson   Howard Trickey   ,1995
611,conf/icalp/PanR90,On the Bit-Complexity of Discrete Solutions of PDEs Compact Multigrid.,Victor Y. Pan   John H. Reif   ,1990
612,conf/pos/FeketeLMW89,Commutativity-Based Locking for Nested Transactions.,Alan Fekete   Nancy A. Lynch   Michael Merritt   William E. Weihl   ,1989
613,conf/coling/Delannoy90,A message processing system with object-centered semantics.,Jean-Fran ccedil,
614,conf/interspeech/SaruwatariKTI99,Speech enhancement using nonlinear microphone array under nonstationary noise conditions.,Hiroshi Saruwatari   Shoji Kajita   Kazuya Takeda   Fumitada Itakura   ,1999
615,journals/ijfcs/AlmeidaMR09,Antimirov and Mosses's Rewrite System Revisited.,Marco Almeida   Nelma Moreira   Rog eacute,
616,conf/issac/ChouG90,Methods for Mechanical Geometry Formula Deriving.,Shang-Ching Chou   Xiao-Shan Gao   ,1990
617,journals/tjs/RankaS90,Computing Hough transforms on hypercube multicomputers.,Sanjay Ranka   Sartaj Sahni   ,1990
618,conf/cocoon/Brent00,Recent Progress and Prospects for Integer Factorisation Algorithms.,Richard P. Brent   ,2000
619,journals/jirs/SzaboSMLB92,High-level mobility controller for a remotely operated unmanned land vehicle.,Sandor Szabo   Harry Scott   Karl N. Murphy   Steven A. Legowik   Roger Bostelman   ,1992
620,conf/aips/DaiMW09,Focused Topological Value Iteration.,Peng Dai   Mausam   Daniel S. Weld   ,2009
621,conf/icml/TecuciK89,Multi-Strategy Learning in Nonhomongeneous Domain Theories.,Gheorghe Tecuci   Yves Kodratoff   ,1989
622,conf/vldb/SeegerK90,The Buddy-Tree An Efficient and Robust Access Method for Spatial Data Base Systems.,Bernhard Seeger   Hans-Peter Kriegel   ,1990
623,conf/eacl/Huang83,Dealing With Conjunctions In A Machine Translation Environment.,Xiuming Huang   ,1983
624,conf/coling/Huang84,Dealing With Conjunctions In A Machine Translation Environment.,Xiuming Huang   ,1984
625,conf/sigmod/SudarshanSRN91,Space Optimization in the Bottom-Up Evaluation of Logic Programs.,S. Sudarshan   Divesh Srivastava   Raghu Ramakrishnan   Jeffrey F. Naughton   ,1991
626,conf/naacl/BrownPPM91,A Statistical Approach to Sense Disambiguation in Machine Translation.,Peter F. Brown   Stephen Della Pietra   Vincent J. Della Pietra   Robert L. Mercer   ,1991
627,journals/toplas/Gomard92,A Self-Applicable Partial Evaluator for the Lambda Calculus Correctness and Pragmatics.,Carsten K. Gomard   ,1992
628,conf/mva/GerardiCGT90,HERMIA An Heterogeneous and Reconfigurable Machine for Image Analysis.,Gaetano Gerardi   Franco Chiavetta   Vito Di Ges ugrave,
629,journals/tois/HartE91,Inter-Organization Networks Computer Integration and Shifts in Interdependence The Case of the Semiconductor Industry.,Paul Hart   Deborah Estrin   ,1991
630,journals/tpds/MoserMA94,Processor Membership in Asynchronous Distributed Systems.,Louise E. Moser   P. M. Melliar-Smith   Vivek Agrawala   ,1994
631,journals/pami/KangI93,The Complex EGI A New Representation for 3-D Pose Determination.,Sing Bing Kang   Katsushi Ikeuchi   ,1993
632,journals/computer/MullenderRTRS90,Amoeba A Distributed Operating System for the 1990s.,Sape J. Mullender   Guido van Rossum   Andrew S. Tanenbaum   Robbert van Renesse   Hans van Staveren   ,1990
633,journals/debu/SchenkelCKNPSW08,Social Wisdom for Search and Recommendation.,Ralf Schenkel   Tom Crecelius   Mouna Kacimi   Thomas Neumann   Josiane Xavier Parreira   Marc Spaniol   Gerhard Weikum   ,2008
634,conf/icdar/AbdulkaderC09,Low Cost Correction of OCR Errors Using Learning in a Multi-Engine Environment.,Ahmad Abdulkader   Mathew R. Casey   ,2009
635,journals/jcss/ChangKR95,On Unique Satisfiability and the Threshold Behavior of Randomized Reductions.,Richard Chang   Jim Kadin   Pankaj Rohatgi   ,1995
636,journals/acta/AnderssonIKO90,Binary Search Trees of Almost Optimal Height.,Arne Andersson   Christian Icking   Rolf Klein   Thomas Ottmann   ,1990
637,journals/tcad/SilveiraWNV92,On exponential fitting for circuit simulation.,Luis Miguel Silveira   Jacob K. White   Hor aacute,
638,conf/ices/Garis95,CAM-BRAIN The Evolutionary Engineering of a Billion Neuron Artificial Brain by 2001 Which Grows/Evolves at Electronic Speeds Inside a Cellular Automata Machine (CAM).,Hugo de Garis   ,1995
639,conf/icse/HarelLNPPSS88,STATEMATE A Working Environment for the Development of Complex Reactive Systems.,David Harel   Hagi Lachover   Amnon Naamad   Amir Pnueli   Michal Politi   Rivi Sherman   Aharon Shtull-Trauring   ,1988
640,conf/sosp/BurrowsAN89,A Logic of Authentication.,Michael Burrows   Mart iacute,
641,conf/sosp/BurrowsAN89,A Logic of Authentication.,Michael Burrows   Mart iacute,
642,conf/sosp/BurrowsAN89,A Logic of Authentication.,Michael Burrows   Mart iacute,
643,journals/ijcga/ChenH96,Shortest paths on a polyhedron.,Jindong Chen   Yijie Han   ,1996
644,journals/jacm/AwerbuchCK08,Optimal maintenance of a spanning tree.,Baruch Awerbuch   Israel Cidon   Shay Kutten   ,2008
645,conf/stoc/AttiyaDLS91,Bounds on the Time to Reach Agreement in the Presence of Timing Uncertainty,,1991
646,journals/toplas/CleavelandPS93,The Concurrency Workbench A Semantics-Based Tool for the Verification of Concurrent Systems.,Rance Cleaveland   Joachim Parrow   Bernhard Steffen   ,1993
647,journals/dc/MoserMA93,Necessary and Sufficient Conditions for Broadcast Consensus Protocols.,Louise E. Moser   P. M. Melliar-Smith   Vivek Agrawala   ,1993
648,journals/jcss/FeketeLMW90,Commutativity-Based Locking for Nested Transactions.,Alan Fekete   Nancy A. Lynch   Michael Merritt   William E. Weihl   ,1990
649,conf/iclp/Saraswat90,The Paradigm of Concurrent Constraint Programming.,Vijay A. Saraswat   ,1990
650,conf/sosp/LiskovGGJSW91,Replication in the Harp File System.,Barbara Liskov   Sanjay Ghemawat   Robert Gruber   Paul Johnson   Liuba Shrira   Michael Williams   ,1991
651,journals/toms/DunklR94a,Algorithm 736 hyperelliptic integrals and the surface measure of ellipsoids.,Charles F. Dunkl   Donald E. Ramirez   ,1994
652,conf/dac/KahngCR91,High-Performance Clock Routing Based on Recursive Geometric Aatching.,Andrew B. Kahng   Jason Cong   Gabriel Robins   ,1991
653,journals/tois/Jacob91,The Use of Eye Movements in Human-Computer Interaction Techniques What You Look At is What You Get.,Robert J. K. Jacob   ,1991
654,conf/pet/KohlweissFFGP07,Efficient Oblivious Augmented Maps Location-Based Services with a Payment Broker.,Markulf Kohlweiss   Sebastian Faust   Lothar Fritsch   Bartek Gedrojc   Bart Preneel   ,2007
655,conf/icdt/FeketeLW92,Hybrid Atomicity for Nested Transactions.,Alan Fekete   Nancy A. Lynch   William E. Weihl   ,1992
656,conf/ijcai/JongS91,Learning Concept Classification Rules Using Genetic Algorithms.,Kenneth A. De Jong   William M. Spears   ,1991
657,conf/issta/PodgurskiC89,The Implications of Program Dependencies for Software Testing Debugging and Maintenance.,Andy Podgurski   Lori A. Clarke   ,1989
658,journals/sigops/StephensonB91,Fast Causal Multicast.,Pat Stephenson   Kenneth P. Birman   ,1991
659,journals/vc/BoulicTT90,A global human walking model with real-time kinematic personification.,Ronan Boulic   Nadia Magnenat-Thalmann   Daniel Thalmann   ,1990
660,journals/ieeesp/SeniorPHBTECSL05,Enabling Video Privacy through Computer Vision.,Andrew W. Senior   Sharath Pankanti   Arun Hampapur   Lisa M. G. Brown   Ying-li Tian   Ahmet Ekin   Jonathan H. Connell   Chiao-Fe Shu   Max Lu   ,2005
661,conf/vldb/HanF95,Discovery of Multiple-Level Association Rules from Large Databases.,Jiawei Han   Yongjian Fu   ,1995
662,conf/soda/Chan06,All-pairs shortest paths for unweighted undirected graphs in,Timothy M. Chan   ,2006
663,conf/sigir/CreceliusKMNPSW08,Social recommendations at work.,Tom Crecelius   Mouna Kacimi   Sebastian Michel   Thomas Neumann   Josiane Xavier Parreira   Ralf Schenkel   Gerhard Weikum   ,2008
664,conf/mva/TsukadaKNF90,An Automatic Adjustment System for VCR Magnetic Heads on Cylinder Units.,Hiroshi Tsukada   Tadanori Komatsu   Sumio Nagashima   Teruhisa Fukazawa   ,1990
665,journals/tse/HarelLNPPSST90,STATEMATE A Working Environment for the Development of Complex Reactive Systems.,David Harel   Hagi Lachover   Amnon Naamad   Amir Pnueli   Michal Politi   Rivi Sherman   Aharon Shtull-Trauring   Mark B. Trakhtenbrot   ,1990
666,journals/jcss/FeketeLMW90,Commutativity-Based Locking for Nested Transactions.,Alan Fekete   Nancy A. Lynch   Michael Merritt   William E. Weihl   ,1990
667,conf/rex/Lynch89,Multivalued Possibilities Mappings.,Nancy A. Lynch   ,1989
668,conf/fccm/PatelMSCPC06,A Scalable FPGA-based Multiprocessor.,Arun Patel   Christopher A. Madill   Manuel Salda ntilde,
669,journals/pvldb/AgrawalKO08,Scheduling shared scans of large data files.,Parag Agrawal   Daniel Kifer   Christopher Olston   ,2008
670,journals/ml/JongSG93,Using Genetic Algorithms for Concept Learning.,Kenneth A. De Jong   William M. Spears   Diana F. Gordon   ,1993
671,conf/iccv/GrimsonH90,On the sensitivity of geometric hashing.,W. Eric L. Grimson   Daniel P. Huttenlocher   ,1990
672,conf/iccv/GrimsonH90,On the sensitivity of geometric hashing.,W. Eric L. Grimson   Daniel P. Huttenlocher   ,1990
673,conf/coling/VeronisI90,Word Sense Disambiguation with Very Large Neural Networks Extracted from Machine Readable Dictionaries.,Jean V eacute,
674,journals/cce/GwaltneyS07,Reliable computation of equilibrium states and bifurcations in ecological systems analysis.,C. Ryan Gwaltney   Mark A. Stadtherr   ,2007
675,conf/its/MiksatkoM08,What's in a Cluster? Automatically Detecting Interesting Interactions in Student E-Discussions.,Jan Miksatko   Bruce M. McLaren   ,2008
676,journals/tcs/FeketeLW95,Hybrid Atomicity for Nested Transactions.,Alan Fekete   Nancy A. Lynch   William E. Weihl   ,1995
677,conf/icdt/FeketeLW92,Hybrid Atomicity for Nested Transactions.,Alan Fekete   Nancy A. Lynch   William E. Weihl   ,1992
678,conf/focs/ValleeF90,The Lattice Reduction Algorithm of Gauss An Average Case Analysis,Theresa F. Klaschka   ,1990
679,journals/ai/HobbsSAM93,Interpretation as Abduction.,Jerry R. Hobbs   Mark E. Stickel   Douglas E. Appelt   Paul A. Martin   ,1993
680,conf/wia/AlmeidaMR08,Antimirov and Mosses's Rewrite System Revisited.,Marco Almeida   Nelma Moreira   Rog eacute,
681,conf/europar/Brent99,Some Parallel Algorithms for Integer Factorisation.,Richard P. Brent   ,1999
682,conf/lfp/CurtisR90,A Module System for Scheme.,Pavel Curtis   James Rauen   ,1990
683,conf/coling/Kuhns86,A PROLOG Implementation of Government-Binding Theory.,Robert J. Kuhns   ,1986
684,conf/acl/HaghighiK07,Unsupervised Coreference Resolution in a Nonparametric Bayesian Model.,Aria Haghighi   Dan Klein   ,2007
685,journals/kais/HaaseSH08,Expertise-based peer selection in Peer-to-Peer networks.,Peter Haase   Ronny Siebes   Frank van Harmelen   ,2008
686,conf/aaai/DershowitzP90,Inductive Synthesis of Equational Programs.,Nachum Dershowitz   Eli Pinchover   ,1990
687,journals/sLogica/BlackburnR97,Why Combine Logics?,Patrick Blackburn   Maarten de Rijke   ,1997
688,tr/ibm/IWBS131,Syntactic Processing of Unknown Words,Gregor Erbach   ,1990
689,conf/aimsa/Erbach90,Syntactic Processing of Unknown Words.,Gregor Erbach   ,1990
690,journals/corr/cmp-lg-9504007,Mixed Initiative in Dialogue An Investigation into Discourse Segmentation,Marilyn A. Walker   Steve Whittaker   ,1995
691,conf/sigmetrics/MeinersLT08,Algorithmic approaches to redesigning tcam-based systems.,Chad R. Meiners   Alex X. Liu   Eric Torng   ,2008
692,conf/wads/HershbergerS91,Computing Minimum Length Paths of a Given Homotopy Class (Extended Abstract).,John Hershberger   Jack Snoeyink   ,1991
693,conf/alp/Moreno-NavarroKLR90,Lazy Narrowing in a Graph Machine.,Juan Jos eacute,
694,journals/cacm/TanenbaumRSSM90,Experiences with the Amoeba Distributed Operating System.,Andrew S. Tanenbaum   Robbert van Renesse   Hans van Staveren   Gregory J. Sharp   Sape J. Mullender   ,1990
695,conf/iccv/KrummS90,Local spatial frequency analysis of image texture.,John Krumm   Steven A. Shafer   ,1990
696,journals/eatcs/HartmanisCRR90,On Unique Staisfiability and Randomized Reductions.,Juris Hartmanis   Richard Chang   Desh Ranjan   Pankaj Rohatgi   ,1990
697,conf/eacl/DologlouMP91,A Preference Mechanism Based On Multiple Criteria Resolution.,Ioannis Dologlou   Giovanni Malnati   Patrizia Paggio   ,1991
698,conf/sigcomm/Deering88,Multicast routing in internetworks and extended LANs.,Stephen E. Deering   ,1988
699,conf/stoc/Karmarkar84,A New Polynomial-Time Algorithm for Linear Programming,I. S. Filotti   Jack N. Mayer   ,1984
700,conf/coling/BriscoeCB90,Enjoy the Paper Lexicology.,Ted Briscoe   Ann A. Copestake   Branimir Boguraev   ,1990
701,conf/icip/MonroS97,Space-Frequency Balance of Biorthogonal Wavelets.,Donald M. Monro   Barry G. Sherlock   ,1997
702,conf/sbbd/CarreiraGLP05,Extending Relational Algebra to express one-to-many data transformations.,Paulo J. F. Carreira   Helena Galhardas   Ant oacute,
703,conf/eusflat/Herrera-ViedmaPHA03,Evaluating the informative quality of web documents using fuzzy linguistic techniques.,Enrique Herrera-Viedma   Eduardo Peis   Jesus Canelon Herrera   Karina Anaya   ,2003
704,conf/icdcs/MoserMA91,Membership algorithms for asynchronous distributed systems.,Louise E. Moser   P. M. Melliar-Smith   Vivek Agrawala   ,1991
705,journals/eccc/ECCC-TR00-024,Some Connections between Bounded Query Classes and Non-Uniform Complexity,Amihood Amir   Richard Beigel   William I. Gasarch   ,2000
706,conf/pods/HaritsaCL90,On Being Optimistic about Real-Time Constraints.,Jayant R. Haritsa   Michael J. Carey   Miron Livny   ,1990
707,conf/pos/FeketeLMW89,Commutativity-Based Locking for Nested Transactions.,Alan Fekete   Nancy A. Lynch   Michael Merritt   William E. Weihl   ,1989
708,journals/coling/Decary90,An Editor for the Explanatory and Combinatory Dictionary of Contemporary French (DECFC).,Michel D eacute,
709,conf/coling/Wiren90,Incremental Parsing and Reason Maintenance.,Mats Wir eacute,
710,conf/mva/NiemannBSS90,Interpretation of Industrial Scenes by Semantic Networks.,Heinrich Niemann   Heinz Br uuml,
711,conf/esem/OlbrichCBZ09,The evolution and impact of code smells A case study of two open source systems.,Steffen M. Olbrich   Daniela Cruzes   Victor R. Basili   Nico Zazworka   ,2009
712,conf/iccl/JonesGBDM90,A Self-Applicable Partial Evaluator for the Lambda Calculus.,Neil D. Jones   Carsten K. Gomard   Anders Bondorf   Olivier Danvy   Torben  AElig,
713,conf/sigmod/BhattacharyaMBNHS02,Coordinating backup/recovery and data consistency between database and file systems.,Suparna Bhattacharya   C. Mohan   Karen Brannon   Inderpal Narang   Hui-I Hsiao   Mahadevan Subramanian   ,2002
714,conf/isca/PapadopoulosC98,Monsoon An Explicit Token-Store Architecture.,Gregory M. Papadopoulos   David E. Culler   ,1998
715,journals/jct/OporowskiOT93,Typical Subgraphs of 3- and 4-Connected Graphs.,Bogdan Oporowski   James G. Oxley   Robin Thomas   ,1993
716,conf/focs/MaassT90,On the Complexity of Learning from Counterexamples and Membership Queries,Ira Pohl   ,1990
717,journals/vldb/CormodeSYZ10,Anonymizing bipartite graph data using safe groupings.,Graham Cormode   Divesh Srivastava   Ting Yu   Qing Zhang   ,2010
718,journals/pvldb/CormodeSYZ08,Anonymizing bipartite graph data using safe groupings.,Graham Cormode   Divesh Srivastava   Ting Yu   Qing Zhang   ,2008
719,conf/dagm/Dengler91,Estimation of Discontinuous Displacement Vector Fields with the Minimum Description Length Criterion.,Joachim Dengler   ,1991
720,journals/cc/HastadG91,On the Power of Small-Depth Threshold Circuits.,Johan H aring,
721,journals/siamdm/BodlaenderM93,The Pathwidth and Treewidth of Cographs.,Hans L. Bodlaender   Rolf H. M ouml,
722,conf/wmrd/Verissimo90,Real-Time Data Management with Clock-Less Reliable Broadcast Protocols.,Paulo Ver iacute,
723,journals/jfp/GomardJ91,A Partial Evaluator for the Untyped lambda-Calculus.,Carsten K. Gomard   Neil D. Jones   ,1991
724,conf/pepm/JonesGS98,Partial Evaluation for the Lambda Calculus.,Neil D. Jones   Carsten K. Gomard   Peter Sestoft   ,1998
725,journals/coling/BachenkoF90,A Computational Grammar of Discourse-Neutral Prosodic Phrasing in English.,Joan Bachenko   Eileen Fitzpatrick   ,1990
726,conf/dbpl/HiddersMPV05,On the Expressive Power of XQuery Fragments.,Jan Hidders   Stefania Marrara   Jan Paredaens   Roel Vercammen   ,2005
727,journals/ijcv/BarKS06,Image Deblurring in the Presence of Impulsive Noise.,Leah Bar   Nahum Kiryati   Nir A. Sochen   ,2006
728,conf/srds/VerissimoM90,Reliable Broadcast for Fault-Tolerance on Local Computer Networks.,Paulo Ver iacute,
729,conf/bnaic/BleysB05,Explaining universal colour categories through a constrained acquisition process.,Joris Bleys   Tony Belpaeme   ,2005
730,conf/podc/KorachKM85,A Modular Technique for the Design of Efficient Distributed Leader Finding Algorithms.,Ephraim Korach   Shay Kutten   Shlomo Moran   ,1985
731,conf/podc/KorachKM85,A Modular Technique for the Design of Efficient Distributed Leader Finding Algorithms.,Ephraim Korach   Shay Kutten   Shlomo Moran   ,1985
732,journals/cogsci/Elman90,Finding Structure in Time.,Jeffrey L. Elman   ,1990
733,conf/colt/MaassT90,On the Complexity of Learning from Counterexamples and Membership Queries (abstract).,Wolfgang Maass   Gy ouml,
734,conf/nips/Fahlman90,The Recurrent Cascade-Correlation Architecture.,Scott E. Fahlman   ,1990
735,conf/ics/GallivanSZ90,Solving general sparse linear systems using conjugate gradient-type methods.,Kyle Gallivan   Ahmed H. Sameh   Zahari Zlatev   ,1990
736,journals/tocs/BurrowsAN90,A Logic of Authentication.,Michael Burrows   Mart iacute,
737,journals/ml/Quinlan90,Learning Logical Definitions from Relations.,J. Ross Quinlan   ,1990
738,conf/apvis/BuchsbaumGV07,Directed graphs and rectangular layouts.,Adam L. Buchsbaum   Emden R. Gansner   Suresh Venkatasubramanian   ,2007
739,journals/tocs/BurrowsAN90,A Logic of Authentication.,Michael Burrows   Mart iacute,
740,conf/coling/Guez90,A Computational Model for Arguments Understanding.,St eacute,
741,journals/jal/JohnsonZ90,Recovery in Distributed Systems Using Optimistic Message Logging and Checkpointing.,David B. Johnson   Willy Zwaenepoel   ,1990
742,journals/tocs/BurrowsAN90,A Logic of Authentication.,Michael Burrows   Mart iacute,
743,conf/coling/WebberE90,Free Adjuncts In Natural Language Instructions.,Bonnie L. Webber   Barbara Di Eugenio   ,1990
744,conf/coling/BlacheM90,Bottom-Up Filtering a Parsing Strategy for GPSG.,Philippe Blache   Jean-Yves Morin   ,1990
745,journals/coling/Ramsay90,Disjunction without Tears.,Allan Ramsay   ,1990
746,conf/coling/KerpedjievN90,Intelligent Handling Of Weather Forecasts.,Stephan M. Kerpedjiev   Veska Noncheva   ,1990
747,conf/acl/DawarV89,A Three-Valued Interpretation of Negation in Feature Structure Descriptions.,Anuj Dawar   K. Vijay-Shanker   ,1989
748,conf/coling/Dorrepaal90,Discourse Anaphora.,Joke Dorrepaal   ,1990
749,conf/compgeom/ChenH90,Shortest Paths on a Polyhedron.,Jindong Chen   Yijie Han   ,1990
750,journals/jcss/KampRVZ11,Deterministic extractors for small-space sources.,Jesse Kamp   Anup Rao   Salil P. Vadhan   David Zuckerman   ,2011
751,conf/cade/BonacinaE07,T-Decision by Decomposition.,Maria Paola Bonacina   Mnacho Echenim   ,2007
752,conf/issac/KaltofenLW90,Modular Rational Sparse Multivariate Polynomial Interpolation.,Erich Kaltofen   Yagati N. Lakshman   J.-M. Wiley   ,1990
753,journals/tcs/Schwartzbach96,Static Correctness of Hierarchical Procedures.,Michael I. Schwartzbach   ,1996
754,journals/aei/X90,Editorial.,,1990
755,journals/csse/X90,Editorial.,,1990
756,journals/expert/X90m,Editorial.,,1990
757,conf/icdcs/ShrivastavaW90,Implementing Fault-Tolerant Distributed Applications.,Santosh K. Shrivastava   Stuart M. Wheater   ,1990
758,conf/swat/BergKNO90,Finding Shortest Paths in the Presence of Orthogonal Obstacles Using a Combined L1 and Link Metric.,Mark de Berg   Marc J. van Kreveld   Bengt J. Nilsson   Mark H. Overmars   ,1990
759,journals/ai/Freksa92,Temporal Reasoning Based on Semi-Intervals.,Christian Freksa   ,1992
760,journals/tsp/Chornoboy92,Initialization for improved IIR filter performance.,Edward S. Chornoboy   ,1992
761,conf/focs/AndoniIP06,On the Optimality of the Dimensionality Reduction Method.,Bernard W. Lovell   Alexandr Andoni   Piotr Indyk   Mihai Patrascu   ,2006
762,journals/computer/MullenderRTRS90,Amoeba A Distributed Operating System for the 1990s.,Sape J. Mullender   Guido van Rossum   Andrew S. Tanenbaum   Robbert van Renesse   Hans van Staveren   ,1990
763,journals/ipl/AnderssonC90,Construction of a Tree From its Traversals in Optimal Time and Space.,Arne Andersson   Svante Carlsson   ,1990
764,journals/siamcomp/BeameBRRT99,A Time-Space Tradeoff for Undirected Graph Traversal by Walking Automata.,Paul Beame   Allan Borodin   Prabhakar Raghavan   Walter L. Ruzzo   Martin Tompa   ,1999
765,conf/acl/ShieberNMP89,A Semantic-Head-Driven Generation Algorithm for Unification-Based Formalisms.,Stuart M. Shieber   Gertjan van Noord   Robert C. Moore   Fernando C. N. Pereira   ,1989
766,conf/sigcomm/RamakrishnanJ88,A binary feedback scheme for congestion avoidance in computer networks with a connectionless network layer.,K. K. Ramakrishnan   Raj Jain   ,1988
767,conf/sigcomm/RamakrishnanJ88,A binary feedback scheme for congestion avoidance in computer networks with a connectionless network layer.,K. K. Ramakrishnan   Raj Jain   ,1988
768,conf/performance/HarrisonP87,The Representation of Switching Networks in Queueing Models of Parallel Systems.,Peter G. Harrison   Naresh M. Patel   ,1987
769,conf/sigcomm/RamakrishnanJ88,A binary feedback scheme for congestion avoidance in computer networks with a connectionless network layer.,K. K. Ramakrishnan   Raj Jain   ,1988
770,journals/sigplan/Bal90,Orca a language for distributed programming.,Henri E. Bal   Andrew S. Tanenbaum   M. Frans Kaashoek   ,1990
771,conf/stoc/AlonST90,A Separator Theorem for Graphs with an Excluded Minor and its Applications,,1990
772,conf/icwe/KnappKZ04,Modeling the Structure of Web Applications with ArgoUWE.,Alexander Knapp   Nora Koch   Gefei Zhang   ,2004
773,conf/icdcs/SchwarzBB90,Low-Cost Comparisons of File Copies.,Thomas J. E. Schwarz   Robert W. Bowdidgem   Walter A. Burkhard   ,1990
774,journals/jacm/HarrisonP90,The Representation of Multistage Interconnection Networks in Queuing Models of Parallel Systems,,1990
775,conf/micro/BeatyWJ90,Motivation and framework for using genetic algorithms for microcode compaction.,Steven J. Beaty   Darrell Whitley   Gearold Johnson   ,1990
776,conf/podc/HerlihyT90,Lower Bounds for Wait-Free Computation in Message-Passing Systems.,Maurice Herlihy   Mark R. Tuttle   ,1990
777,journals/comgeo/HershbergerS94,Computing Minimum Length Paths of a Given Homotopy Class.,John Hershberger   Jack Snoeyink   ,1994
